match,date,team,Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:28:52,10,1,42 Martha Wilber,03 Alex Krueger,0,0,0,0,0,0,0,0,0,0,0,9.322665,7.351171,-5.7334437,0.5055325,0.6745544,0.6230982,0.6075599
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:29:18,10,1,03 Alex Krueger,05 Megan Jarriel,0,0,0,0,0,0,0,0,0,0,0,5.072779,4.113959,-2.9679003,0.6230982,0.6075599,0.6839557,0.5700676
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:29:22,10,1,05 Megan Jarriel,10 Mia Griner,0,0,0,0,0,0,0,0,0,0,0,4.4152007,2.495346,-3.6424232,0.6839557,0.5700676,0.7586445,0.5473264
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:29:30,10,1,10 Mia Griner,03 Alex Krueger,0,0,0,0,0,0,0,0,1,0,0,10.99196,-4.4511633,10.050389,0.7586445,0.5473264,0.5525588,0.5878918
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:30:03,10,1,03 Alex Krueger,26 Morgan Lally,0,0,0,0,0,0,0,0,0,0,0,6.728806,4.9232616,-4.5867553,0.5525588,0.5878918,0.64661133,0.54302394
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:30:12,10,1,26 Morgan Lally,51 Lilli Popovich,0,0,0,0,0,0,0,1,0,0,0,19.112333,-0.94419014,19.088995,0.64661133,0.54302394,0.25518674,0.55162877
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:30:19,10,1,51 Lilli Popovich,10 Mia Griner,0,0,0,0,0,0,0,0,1,0,0,10.479315,-2.9674444,-10.050389,0.25518674,0.55162877,0.46127248,0.5786724
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:30:53,10,1,10 Mia Griner,05 Megan Jarriel,0,0,0,0,0,0,0,0,0,0,0,11.685513,8.160474,-8.364082,0.46127248,0.5786724,0.6327801,0.5043024
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:31:04,10,1,05 Megan Jarriel,03 Alex Krueger,0,0,0,0,0,0,0,0,0,0,1,17.876804,11.330239,-13.827718,0.6327801,0.5043024,0.91632086,0.40104488
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:31:25,10,1,03 Alex Krueger,51 Lilli Popovich,0,0,0,0,0,1,0,0,0,1,1,13.408584,13.3535,1.214141,0.91632086,0.40104488,0.8914246,0.2793485
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:31:32,10,1,51 Lilli Popovich,13 Hannah Abraham,0,0,0,1,1,0,0,0,0,1,1,16.25854,16.253502,-0.4047137,0.8914246,0.2793485,0.89972335,0.13122311
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:43:50,12,1,08 Dani Ortiz,29 Charlotte Doran,0,0,0,0,0,0,0,0,0,0,0,7.696445,5.058149,-5.800896,0.49861687,0.6628765,0.6175657,0.6167793
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:43:52,12,1,29 Charlotte Doran,03 Alex Krueger,0,0,0,0,0,0,0,0,0,0,1,17.835602,10.925588,-14.097527,0.6175657,0.6167793,0.906639,0.5172096
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:44:02,12,1,03 Alex Krueger,29 Charlotte Doran,0,0,0,0,0,0,0,0,1,1,0,22.389435,-10.52094,19.763517,0.906639,0.5172096,0.5013831,0.6130916
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:44:12,12,1,29 Charlotte Doran,08 Dani Ortiz,1,1,0,0,0,0,0,0,0,0,0,8.424343,7.351171,-4.114589,0.5013831,0.6130916,0.5857538,0.5460971
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:52:17,13,1,31 María Vargas,18 Naomi Anderson,0,0,0,0,0,0,0,0,0,0,0,4.55112,2.900001,3.5075185,0.5013831,0.6573448,0.4294606,0.6309158
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:52:34,13,1,18 Naomi Anderson,31 María Vargas,0,0,0,0,0,0,0,0,1,0,0,5.105104,-3.50698,-3.7098753,0.4294606,0.6309158,0.5055325,0.6628765
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:52:42,13,1,31 María Vargas,54 Liv Ford,0,0,0,0,0,0,0,1,0,0,1,20.786247,-0.67441595,20.775303,0.5055325,0.6628765,0.07952974,0.66902274
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:52:48,13,1,54 Liv Ford,26 Morgan Lally,0,0,0,0,0,0,0,0,0,1,0,12.3596945,9.037214,-8.431537,0.07952974,0.66902274,0.25242049,0.5866626
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:52:54,13,1,26 Morgan Lally,54 Liv Ford,0,0,0,0,0,0,0,0,0,0,1,9.927393,6.744192,7.2848477,0.25242049,0.5866626,0.10304288,0.5251998
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:53:16,13,1,54 Liv Ford,31 María Vargas,0,0,0,0,0,0,0,0,1,1,0,9.729709,-6.8116293,-6.947585,0.10304288,0.5251998,0.24550484,0.5872772
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:53:17,13,1,31 María Vargas,44 Jordan Harn,0,0,0,0,0,0,0,0,0,0,0,15.491475,6.272094,-14.164979,0.24550484,0.5872772,0.5359613,0.5301168
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:53:24,13,1,44 Jordan Harn,10 Mia Griner,0,0,0,0,0,0,0,0,0,0,0,7.208932,6.4744244,3.170257,0.5359613,0.5301168,0.47095436,0.4711125
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:53:29,13,1,10 Mia Griner,44 Jordan Harn,0,0,0,0,0,0,0,0,1,0,0,8.364517,-7.0813966,4.4518504,0.47095436,0.4711125,0.37966806,0.5356484
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:53:34,13,1,44 Jordan Harn,26 Morgan Lally,0,0,0,0,0,0,0,0,0,0,0,11.231681,4.586047,10.252748,0.37966806,0.5356484,0.16943292,0.49385372
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:53:40,13,1,26 Morgan Lally,54 Liv Ford,1,1,0,0,0,0,0,0,0,0,0,11.303184,7.9581466,-8.026822,0.16943292,0.49385372,0.3340249,0.4213276
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:56:07,14,1,42 Martha Wilber,29 Charlotte Doran,0,0,0,0,0,0,0,0,0,0,0,7.8158836,6.0697694,-4.9240165,0.4944675,0.67578363,0.5954357,0.6204671
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:56:08,14,1,29 Charlotte Doran,42 Martha Wilber,0,0,0,0,0,0,0,0,0,0,0,5.272013,1.4837255,5.058921,0.5954357,0.6204671,0.49170125,0.6069453
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:56:11,14,1,42 Martha Wilber,03 Alex Krueger,0,0,0,0,0,0,0,0,0,0,1,22.1519,11.465123,18.954092,0.49170125,0.6069453,0.10304288,0.5024585
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 16:56:28,14,1,03 Alex Krueger,19 Elle Mayer,1,1,0,1,0,0,1,0,0,1,0,40.62889,38.10468,-14.097528,0.10304288,0.5024585,0.3921162,0.15519361
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:11:51,15,1,31 María Vargas,26 Morgan Lally,0,0,0,0,0,0,0,0,0,0,0,6.0615807,4.45117,-4.114589,0.49861687,0.91979104,0.58298755,0.87922555
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:11:57,15,1,26 Morgan Lally,31 María Vargas,0,0,0,0,0,0,0,0,0,0,0,8.317257,3.1697686,-7.68956,0.58298755,0.87922555,0.7406639,0.85033804
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:12:03,15,1,31 María Vargas,72 Annalise Paul,0,0,0,0,0,0,0,0,1,0,0,5.972129,-5.32791,-2.6980913,0.7406639,0.85033804,0.7959889,0.89889365
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:12:11,15,1,72 Annalise Paul,31 María Vargas,0,0,0,0,0,0,0,0,0,0,0,7.6792164,7.620932,-0.94433194,0.7959889,0.89889365,0.8153527,0.8294407
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:12:17,15,1,31 María Vargas,27 Therese Doebler,0,0,0,0,0,0,0,0,0,0,0,12.283512,12.274433,-0.47216597,0.8153527,0.8294407,0.82503456,0.71757835
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:12:36,15,1,27 Therese Doebler,10 Mia Griner,0,0,0,0,0,0,0,0,0,0,0,10.659235,10.65582,0.26980913,0.82503456,0.71757835,0.81950206,0.6204671
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:12:38,15,1,10 Mia Griner,03 Alex Krueger,0,0,0,0,0,0,0,0,0,0,0,10.386934,10.386059,-0.13490456,0.81950206,0.6204671,0.8222683,0.52581435
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:12:51,15,1,03 Alex Krueger,27 Therese Doebler,1,1,0,0,0,0,0,0,0,0,0,37.905293,37.90235,-0.47216597,0.8222683,0.52581435,0.8319502,0.18039337
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:13:35,15,2,10 Mia Griner,72 Annalise Paul,0,0,0,1,1,0,0,0,0,0,0,25.437056,21.648857,-13.355552,0.5650069,0.26767057,0.8388658,0.07037492
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:16:02,17,1,72 Annalise Paul,27 Therese Doebler,0,0,0,0,0,0,0,0,0,0,0,24.409653,24.211645,3.102805,0.5013831,0.50860476,0.43775934,0.2879533
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:16:15,17,1,27 Therese Doebler,44 Jordan Harn,1,1,0,0,0,0,0,0,1,0,0,7.9721413,-7.9581466,0.47216597,0.43775934,0.2879533,0.42807746,0.3604794
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:18:18,18,1,42 Martha Wilber,08 Dani Ortiz,0,0,0,0,0,0,0,0,0,0,0,11.868621,4.788375,-10.8598175,0.26071924,0.7513829,0.4834025,0.7077443
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:18:22,18,1,08 Dani Ortiz,42 Martha Wilber,0,0,0,0,0,0,0,0,0,0,0,5.8679194,4.0465155,4.2494936,0.4834025,0.7077443,0.39626557,0.6708666
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:18:26,18,1,42 Martha Wilber,05 Megan Jarriel,0,0,0,0,0,0,0,0,0,0,0,6.7532306,4.3162827,-5.1938257,0.39626557,0.6708666,0.50276625,0.6315304
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:18:30,18,1,05 Megan Jarriel,03 Alex Krueger,0,0,0,0,0,0,0,0,0,0,0,11.264531,0.0,11.264531,0.50276625,0.6315304,0.27178425,0.6315304
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:18:41,18,1,03 Alex Krueger,08 Dani Ortiz,0,0,0,0,0,0,0,0,1,0,0,12.887176,-6.13722,-11.331983,0.27178425,0.6315304,0.5041494,0.6874616
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:18:50,18,1,08 Dani Ortiz,05 Megan Jarriel,0,0,0,0,0,0,0,1,0,0,0,15.159309,2.3604722,14.974406,0.5041494,0.6874616,0.19709544,0.6659496
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:18:58,18,1,05 Megan Jarriel,21 Samantha Li,0,0,0,0,0,0,0,1,0,0,0,15.094923,-2.7651203,-14.839501,0.19709544,0.6659496,0.5013831,0.69114935
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:19:20,18,1,21 Samantha Li,42 Martha Wilber,0,0,0,0,0,0,0,0,0,0,0,20.195257,15.983737,12.343767,0.5013831,0.69114935,0.2482711,0.54548246
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:19:29,18,1,42 Martha Wilber,03 Alex Krueger,0,0,0,0,0,0,0,0,0,0,0,12.549731,11.600007,4.789112,0.2482711,0.54548246,0.15006916,0.43976644
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:19:39,18,1,03 Alex Krueger,42 Martha Wilber,0,0,0,0,0,0,0,0,1,0,0,12.593366,-11.53257,-5.058922,0.15006916,0.43976644,0.2538036,0.5448679
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:19:43,18,1,42 Martha Wilber,08 Dani Ortiz,0,0,0,0,0,0,0,0,0,0,0,14.124566,7.9581466,-11.669245,0.2538036,0.5448679,0.49308437,0.47234175
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:19:59,18,1,08 Dani Ortiz,19 Elle Mayer,0,0,0,0,0,0,0,0,0,0,0,15.05856,12.476757,8.431535,0.49308437,0.47234175,0.32019365,0.35863551
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:20:05,18,1,19 Elle Mayer,05 Megan Jarriel,0,0,0,0,0,0,0,0,0,0,0,6.978189,5.8674455,-3.7773278,0.32019365,0.35863551,0.3976487,0.30516288
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:20:09,18,1,05 Megan Jarriel,19 Elle Mayer,0,0,0,0,0,0,0,0,0,0,0,6.5560584,3.9116313,5.2612777,0.3976487,0.30516288,0.28976488,0.26951444
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:20:18,18,1,19 Elle Mayer,08 Dani Ortiz,0,0,0,0,0,0,0,0,1,0,0,7.7313404,-7.0814,-3.102805,0.28976488,0.26951444,0.35338867,0.3340504
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:20:28,18,1,08 Dani Ortiz,21 Samantha Li,0,0,0,0,0,0,0,0,1,0,0,12.518075,-2.7651203,-12.208862,0.35338867,0.3340504,0.60373443,0.35925016
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:20:34,18,1,21 Samantha Li,05 Megan Jarriel,1,0,1,0,0,0,0,0,0,0,0,9.20813,7.8232627,-4.856564,0.60373443,0.35925016,0.7033195,0.2879533
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:23:22,19,1,10 Mia Griner,42 Martha Wilber,0,0,0,0,0,0,0,0,0,1,0,12.600989,3.3720994,-12.141412,0.031120332,0.76982176,0.280083,0.7390903
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:23:26,19,1,42 Martha Wilber,26 Morgan Lally,0,0,0,0,0,0,0,0,0,0,0,13.947099,1.8209302,-13.827718,0.280083,0.7390903,0.5636238,0.7224954
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:23:29,19,1,26 Morgan Lally,42 Martha Wilber,0,0,0,0,0,0,0,0,0,0,0,8.442236,2.1581414,8.161726,0.5636238,0.7224954,0.39626557,0.7028273
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:23:47,19,1,42 Martha Wilber,44 Jordan Harn,0,0,0,0,0,0,0,0,0,0,0,14.042401,9.374425,-10.455104,0.39626557,0.7028273,0.61065006,0.617394
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:24:14,19,1,44 Jordan Harn,13 Hannah Abraham,0,0,0,0,0,0,0,0,0,0,0,14.112094,9.172101,-10.724913,0.61065006,0.617394,0.83056706,0.53380454
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:24:23,19,1,13 Hannah Abraham,42 Martha Wilber,0,0,0,0,0,0,0,0,0,0,0,19.093689,19.086061,-0.53961825,0.83056706,0.53380454,0.84163207,0.35986477
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:24:33,19,1,42 Martha Wilber,44 Jordan Harn,0,0,0,0,0,0,0,0,1,0,0,14.769782,-14.769782,0.0,0.84163207,0.35986477,0.84163207,0.49446836
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:24:38,19,1,44 Jordan Harn,26 Morgan Lally,0,0,0,0,0,0,0,1,0,0,0,17.151983,0.80930305,17.13288,0.84163207,0.49446836,0.49031812,0.48709282
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:24:52,19,1,26 Morgan Lally,42 Martha Wilber,0,0,0,0,0,1,0,0,0,0,0,11.542232,11.53257,-0.47216597,0.49031812,0.48709282,0.5,0.3819914
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:25:24,19,1,42 Martha Wilber,51 Lilli Popovich,0,0,0,1,1,0,0,0,0,0,0,27.526302,27.5163,0.74197507,0.5,0.3819914,0.48478562,0.13122311
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:29:52,20,1,29 Charlotte Doran,51 Lilli Popovich,0,0,0,0,0,0,0,0,1,0,0,12.33619,-1.2139513,-12.276315,0.26763487,0.8362016,0.51936376,0.8472649
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:29:57,20,1,51 Lilli Popovich,13 Hannah Abraham,0,0,0,0,0,0,0,0,0,0,0,18.363161,10.723264,-14.906954,0.51936376,0.8472649,0.82503456,0.749539
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 17:31:42,20,1,13 Hannah Abraham,31 María Vargas,0,0,0,0,0,0,0,0,0,0,1,3.6926508,0.6069789,-3.6424232,0.82503456,0.749539,0.89972335,0.74400735
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 18:00:24,20,1,31 María Vargas,29 Charlotte Doran,0,0,0,0,0,0,0,0,0,1,1,13.104752,13.08373,-0.74197507,0.89972335,0.74400735,0.91493773,0.6247695
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 18:00:52,20,1,29 Charlotte Doran,31 María Vargas,0,0,0,0,0,0,0,0,0,1,1,11.758325,11.734891,-0.74197507,0.91493773,0.6247695,0.9301521,0.51782423
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 18:01:16,20,1,31 María Vargas,54 Liv Ford,1,1,0,0,0,0,0,0,0,1,0,8.1350355,6.2046566,5.2612777,0.9301521,0.51782423,0.8222683,0.46127844
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-16 18:07:53,20,2,31 María Vargas,42 Martha Wilber,0,0,0,1,1,0,0,0,0,1,1,4.519112,4.5186086,-0.06745228,0.9301521,0.17363246,0.93153524,0.13245237
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:00:38,21,1,72 Annalise Paul,10 Mia Griner,1,1,0,0,0,0,0,0,0,1,1,15.938308,15.848849,1.686307,0.10165975,0.7944069,0.06708161,0.6499693
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:15:03,22,1,29 Charlotte Doran,05 Megan Jarriel,0,0,0,0,0,0,0,0,0,0,0,13.888452,9.441869,10.185294,0.49308437,0.47910264,0.28423238,0.3930547
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:15:14,22,1,05 Megan Jarriel,03 Alex Krueger,0,0,0,0,0,0,0,0,0,0,0,6.063781,2.6302333,5.4636354,0.28423238,0.3930547,0.17219917,0.3690842
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:15:18,22,1,03 Alex Krueger,05 Megan Jarriel,0,0,0,0,0,0,0,0,1,0,0,6.606461,-4.2488394,-5.058922,0.17219917,0.3690842,0.27593362,0.40780577
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:15:26,22,1,05 Megan Jarriel,21 Samantha Li,0,0,0,0,0,0,0,0,0,0,0,11.108253,2.6302333,-10.792365,0.27593362,0.40780577,0.49723375,0.3838353
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:15:38,22,1,21 Samantha Li,03 Alex Krueger,0,0,0,0,0,0,0,0,0,0,0,14.059201,4.181399,13.423004,0.49723375,0.3838353,0.2219917,0.34572834
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:16:03,22,1,03 Alex Krueger,29 Charlotte Doran,0,0,0,0,0,0,0,0,1,0,0,17.309395,-9.239541,-14.637145,0.2219917,0.34572834,0.52213,0.4299324
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:16:12,22,1,29 Charlotte Doran,75 Sarah Kingsley-Hart,0,0,0,0,0,0,0,1,0,0,1,20.344305,7.890703,-18.751734,0.52213,0.4299324,0.906639,0.3580209
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:16:19,22,1,75 Sarah Kingsley-Hart,05 Megan Jarriel,0,0,0,0,0,0,0,0,0,1,1,14.851036,14.769781,-1.5514024,0.906639,0.3580209,0.9384509,0.22341733
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:16:23,22,1,05 Megan Jarriel,08 Dani Ortiz,0,0,0,0,0,1,0,0,1,1,1,5.369397,-4.5186086,2.900448,0.9384509,0.22341733,0.87897646,0.26459742
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:16:47,22,1,08 Dani Ortiz,21 Samantha Li,0,0,0,1,1,0,0,0,0,1,0,11.498751,10.9930315,3.372614,0.87897646,0.26459742,0.8098202,0.16441303
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:21:34,24,1,08 Dani Ortiz,29 Charlotte Doran,0,0,0,0,0,0,0,0,0,0,0,6.6934233,6.6767488,-0.47216597,0.5069156,0.7028273,0.5165975,0.6419791
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:21:39,24,1,29 Charlotte Doran,08 Dani Ortiz,0,0,0,0,0,0,0,0,1,0,0,4.6507044,-1.5511626,4.384398,0.5165975,0.6419791,0.42669433,0.65611553
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:21:47,24,1,08 Dani Ortiz,29 Charlotte Doran,0,0,0,0,0,0,0,0,0,0,0,11.511424,1.0116272,-11.466887,0.42669433,0.65611553,0.6618257,0.6468961
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:21:51,24,1,29 Charlotte Doran,03 Alex Krueger,0,0,0,0,0,0,0,0,0,0,1,12.868416,8.362798,-9.7805805,0.6618257,0.6468961,0.86237895,0.5706822
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:21:58,24,1,03 Alex Krueger,29 Charlotte Doran,0,0,0,0,0,0,0,0,1,1,0,9.737814,-2.6302333,9.375867,0.86237895,0.5706822,0.6701245,0.5946527
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:22:04,24,1,29 Charlotte Doran,12 Emma Jaschke,0,0,0,0,0,0,0,0,0,0,0,10.357541,9.644193,-3.7773278,0.6701245,0.5946527,0.7475795,0.5067609
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:22:15,24,1,12 Emma Jaschke,51 Lilli Popovich,0,0,0,0,0,0,0,0,0,0,1,9.872428,6.946516,-7.015037,0.7475795,0.5067609,0.8914246,0.4434542
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:22:34,24,1,51 Lilli Popovich,03 Alex Krueger,0,0,0,0,0,0,0,0,1,1,1,4.9913883,-1.6186061,-4.7216597,0.8914246,0.4434542,0.9882434,0.45820528
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:22:44,24,1,03 Alex Krueger,42 Martha Wilber,0,0,0,0,0,0,0,0,0,1,1,32.2595,31.630257,6.340514,0.9882434,0.45820528,0.8582296,0.16994469
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:23:27,24,1,42 Martha Wilber,08 Dani Ortiz,0,0,0,0,0,1,0,0,1,1,0,5.804073,-3.6418622,4.519303,0.8582296,0.16994469,0.76556015,0.2031346
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:23:33,24,1,08 Dani Ortiz,42 Martha Wilber,0,0,0,1,1,0,0,0,0,0,0,13.096504,5.530236,11.871601,0.76556015,0.2031346,0.52213,0.1527351
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:25:53,25,1,55 Trystan Grzyll,18 Naomi Anderson,0,0,0,0,0,0,0,0,1,1,0,10.004851,-3.3046558,-9.44332,0.08506224,0.7550707,0.27869987,0.7851875
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:25:58,25,1,18 Naomi Anderson,55 Trystan Grzyll,1,1,0,0,0,0,0,0,0,0,0,9.8588705,5.5302405,-8.161726,0.27869987,0.7851875,0.4460581,0.73478794
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:28:54,25,2,54 Liv Ford,13 Hannah Abraham,0,0,0,0,0,0,1,0,0,1,1,42.759506,42.758175,-0.3372614,0.10027663,0.76490474,0.107192256,0.3752305
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:29:29,25,2,13 Hannah Abraham,10 Mia Griner,0,0,0,0,0,0,0,0,1,1,0,8.265343,-3.6418638,-7.419752,0.107192256,0.3752305,0.2593361,0.4084204
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:29:30,25,2,10 Mia Griner,27 Therese Doebler,0,0,0,0,0,0,0,0,0,0,0,11.859537,3.7093072,-11.264531,0.2593361,0.4084204,0.49031812,0.37461585
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:29:37,25,2,27 Therese Doebler,44 Jordan Harn,0,0,0,0,0,0,0,0,1,0,0,6.487061,-6.4744244,-0.4047137,0.49031812,0.37461585,0.49861687,0.43362015
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:29:48,25,2,44 Jordan Harn,10 Mia Griner,0,0,0,0,0,0,0,1,0,0,0,15.543379,3.0348847,15.244215,0.49861687,0.43362015,0.18603043,0.4059619
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:29:55,25,2,10 Mia Griner,13 Hannah Abraham,0,0,0,0,0,0,0,1,0,0,0,15.303138,2.4279091,-15.109311,0.18603043,0.4059619,0.49585062,0.3838353
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:30:00,25,2,13 Hannah Abraham,18 Naomi Anderson,0,0,0,0,0,0,0,0,0,0,0,12.462645,3.5744236,-11.939054,0.49585062,0.3838353,0.7406639,0.35125998
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:30:17,25,2,18 Naomi Anderson,13 Hannah Abraham,0,0,0,0,0,0,0,0,0,0,1,8.642251,4.3162827,-7.487203,0.7406639,0.35125998,0.89419085,0.31192377
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:31:24,25,2,13 Hannah Abraham,18 Naomi Anderson,0,0,0,0,0,0,0,0,1,1,0,12.090007,-6.4069843,10.252747,0.89419085,0.31192377,0.6839557,0.37031347
RAL @ ATL,2024-04-13_19-00-00,ATL,2024-04-17 00:31:30,25,2,18 Naomi Anderson,44 Jordan Harn,0,0,0,0,0,0,0,0,1,0,0,9.140699,-3.9790716,8.229178,0.6839557,0.37031347,0.5152144,0.4065765
